src_lang	tgt_lang	src	tgt
eng_Latn	tel_Telu	alexa provide me the alarm times you have set	అలెక్సా నువ్వు సెట్ చేసిన అలారం సమయాలు ఇవ్వు
eng_Latn	tel_Telu	normal temperature	సాధారణ ఉష్ణోగ్రత
eng_Latn	tel_Telu	low cooling condition	తక్కువ చల్లని పరిస్థితి
eng_Latn	tel_Telu	can you tell me the time right now	మీరు నాకు ఇప్పుడు సమయం చెప్పగలరా
eng_Latn	tel_Telu	please alert me to the time	దయచేసి నన్ను సమయానికి అలెర్ట్ చేయి
eng_Latn	tel_Telu	can you give me local news on wayne county sheriffs	ఆంధ్రా పోలీసులు గురించి మీరు నాకు స్థానిక వార్తలు ఇవ్వగలరా
eng_Latn	tel_Telu	will it be sunny on friday	శుక్రవారం ఎండగా ఉంటుందా
eng_Latn	tel_Telu	is there a chance of snow wednesday	బుధవారం మంచు పడే అవకాశము వుందా
eng_Latn	tel_Telu	make a pot of strong coffee	బలమైన కాఫీ కుండ తయారు చేయండి
eng_Latn	tel_Telu	give me dark	నాకు చీకటి నివ్వండి
eng_Latn	tel_Telu	play techno music	టెక్నో సంగీతాన్ని ప్లే చేయండి
eng_Latn	tel_Telu	give me some dim light	నాకు కొంచెం మసక వెలుతురు ఇవ్వండి
eng_Latn	tel_Telu	olly give me some dim light	ఒల్లీ నాకు కొంచెం మసక వెలుతురు ఇవ్వు
eng_Latn	tel_Telu	can you tell me the time at san francisco	అహ్మదాబాద్లో సమయం చెప్పగలరా
eng_Latn	tel_Telu	how is the day outwards	బయట రోజు ఎలా ఉంది
eng_Latn	tel_Telu	play from my play list	నా ప్లే జాబితా నుండి ప్లే చేయి
eng_Latn	tel_Telu	what's the time in dubai	హైదరాబాద్‌లో సమయం ఎంత
eng_Latn	tel_Telu	current time in ny	అస్సాం లో ప్రస్తుత సమయం
eng_Latn	tel_Telu	please turn off middle light of room	దయచేసి గది యొక్క మధ్య కాంతిని ఆఫ్ చేయండి
eng_Latn	tel_Telu	please turn off right side of light	దయచేసి కుడివైపు కాంతిని ఆఫ్ చేయండి
eng_Latn	tel_Telu	who is this	ఎవరిది
eng_Latn	tel_Telu	update to current time	ప్రస్తుత సమయానికి నవీకరించండి
eng_Latn	tel_Telu	switch to eastern time zone	తూర్పు సమయ మండలికి మారండి
eng_Latn	tel_Telu	which time zone are we in please change to current	మనము ఇప్పుడు ఏ టైము జోనులో వున్నాము ప్లీజ్ ప్రస్తుతము కి మార్చు
eng_Latn	tel_Telu	which day of week is the twenty fourth	వారంలో ఏ రోజు ఇరవై నాలుగవది
eng_Latn	tel_Telu	when does twenty fourth come in the next week	వచ్చే వారంలో ఇరవై నాలుగవది ఎప్పుడు వస్తుంది
eng_Latn	tel_Telu	is twenty fourth on tuesday	మంగళవారం ఇరవై నాలుగవది
eng_Latn	tel_Telu	close the light	కాంతిని మూసి
eng_Latn	tel_Telu	set alarm six am	ఆరు ఏ.ఎం. కు అలారం సెట్ చేయండి
eng_Latn	tel_Telu	google search the topic	గూగుల్ ఆ అంశం వెతుకు
eng_Latn	tel_Telu	what happened with it	దానితో ఏమి జరిగింది
eng_Latn	tel_Telu	what's the latest on the travel ban	ప్రయాణ నిషేధంపై తాజాది ఏమిటి
eng_Latn	tel_Telu	what news came out about steve bannon	ప్రియాంక చోప్రా గురించి ఎలాంటి వార్తలు వచ్చాయి
eng_Latn	tel_Telu	what's the latest trump controversy	లేటెస్ట్ మోడీ వివాదం ఏమిటి
eng_Latn	tel_Telu	play something random from google play	google play నుండి ఏదో ఒకటి యాదృచ్ఛికంగా ప్లే చేయి
eng_Latn	tel_Telu	what's new on itunes	ఐట్యూన్స్‌లో కొత్తవి ఏమిటి
eng_Latn	tel_Telu	bring up my last playlist from tidal	టైడల్ నుండి నా చివరి ప్లేజాబితా తీసుకురా
eng_Latn	tel_Telu	which day is march twenty	మార్చి ఇరవై ఏమి రోజు
eng_Latn	tel_Telu	which date is on next monday	వచ్చే సోమవారం ఏ తేదీ
eng_Latn	tel_Telu	please show me weather on twenty seventh march two thousand seventeen	దయచేసి ఇరవై ఏడవ మార్చి రెండు వేల పదిహేడు రోజున నాకు వాతావరణం చూపించండి
eng_Latn	tel_Telu	please check weather on tuesday	దయచేసి మంగళవారం వాతావరణాన్ని తనిఖీ చేయండి
eng_Latn	tel_Telu	s.	లు.
eng_Latn	tel_Telu	tell me news from canada	టొరంటో నుండి వార్తలు చెప్పు
eng_Latn	tel_Telu	what's the news like in the u. k.	లండన్ లో న్యూస్ ఎలా వుంది
eng_Latn	tel_Telu	how is the news in ireland	ఇండియాలో వార్తలు ఎలా ఉన్నాయి
eng_Latn	tel_Telu	lower the lights in the room	గది లో లైట్లు తగ్గించండి
eng_Latn	tel_Telu	bring the lights down a bit	లైట్లు కొంచెం తగ్గించండి
eng_Latn	tel_Telu	remember metallica selections for next time	వచ్చే సారి మెటాలికా ఎంపికలను గుర్తుంచుకోండి
eng_Latn	tel_Telu	what is the song playing	పాట ఏమి ప్లే అవుతోంది
eng_Latn	tel_Telu	what's the name of the current song	ప్రస్తుత పాట పేరు ఏంటి
eng_Latn	tel_Telu	who is the song playing by	ఎవరు ప్లే చేస్తున్న పాట
eng_Latn	tel_Telu	turn off the smart socket	స్మార్ట్ సాకెట్ ఆఫ్ చెయ్యి
eng_Latn	tel_Telu	turn off the nearest light	సమీప కాంతిని ఆఫ్ చేయండి
eng_Latn	tel_Telu	turn on music by seal	కీరవాణి ద్వారా సంగీతం ఆన్ చేయి
eng_Latn	tel_Telu	turn my audio higher	నా ఆడియోను పైకి మార్చు
eng_Latn	tel_Telu	turn the sound up	ధ్వనిని పెంచండి
eng_Latn	tel_Telu	turn socket off	సాకెట్ ఆఫ్ చేయండి
eng_Latn	tel_Telu	socket off	సాకెట్ ఆఫ్
eng_Latn	tel_Telu	please turn socket off	దయచేసి సాకెట్ ఆఫ్ చేయండి
eng_Latn	tel_Telu	turn off lights of kitchen	వంటగది లైట్లు ఆఫ్ చేయండి
eng_Latn	tel_Telu	switch off all lights	అన్ని లైట్లు ఆఫ్ చేయండి
eng_Latn	tel_Telu	remove all alarm of sunday	ఆదివారం అన్ని అలారంలను తీసివేయండి
eng_Latn	tel_Telu	remove alarm of six am on tuesday	మంగళవారం ఉదయం ఆరు గంటలు అలారం రద్దు చేయి
eng_Latn	tel_Telu	music	మ్యూజిక్
eng_Latn	tel_Telu	is the restaurant having delivery facility	మధులత రెస్టారెంట్ కి డెలివరి ఫెసిలిటి వుందా
eng_Latn	tel_Telu	will the restaurant deliver the order	రెస్టారెంట్ ఆర్డర్ డెలివర్ చేస్తుందా
eng_Latn	tel_Telu	get the roomba to clean the kitchen	వంటగది ని శుభ్రం చేయడానికి రూంబా పొందండి
eng_Latn	tel_Telu	does pings do takeaway	పింగ్స్ తీసుకెళ్ళడం చేస్తుందా
eng_Latn	tel_Telu	can i get takeaway from pings	క్వాత్రో రిస్తోరాంట్ నుంచి టేక్ అవే నాకు కావాలి
eng_Latn	tel_Telu	please give me detail of o. zaalima song	దయచేసి నాకు ఓ వివరాలు ఇవ్వండి తమన్ పాట
eng_Latn	tel_Telu	please show me detail of previous played song	దయచేసి గతంలో ప్లే చేసిన పాట వివరాలను నాకు చూపించండి
eng_Latn	tel_Telu	read me the latest new york times headlines	న్యూఢిల్లీ టైమ్స్ లేటెస్ట్ హెడ్లైన్లు నాకు చదివి వినిపించు
eng_Latn	tel_Telu	what are the top stories on c. n. n.	సి ఎన్ ఎన్ లో ప్రధాన కథనాలు ఏమిటి
